"Site_ID";"Dataset";"Image_size";"Site";"Image";"Field_cover";"Image_cover";"Status";"Keep_inference";"Web_source";"moran_I";"Cos_longitude";"Sin_longitude";"Longitude";"Lattitude";"Elevation";"Slope";"Aridity";"Mean_Dist";"Median_Dist";"Mean_NDVI";"SD_NDVI";"SD_NDVI_no_detrend";"Slope_NDVI";"EWS_AC_2000_2023";"EWS_SD_2000_2023";"Slope_AC_2000_2023";"Slope_SD_2000_2023";"Timescale_SPEI";"Correlation_NDVI_SPEI";"Temporal_stability_2000_2023";"Temporal_stability_2000_2023_no_detrend";"Mean_NDVI_2000_2023";"SD_NDVI_2000_2023_no_detrend";"SD_NDVI_2000_2023";"Slope_NDVI_2000_2023";"pval_Slope_AC_NDVI_2000_2023";"Resistance_month_drought";"Resistance_month_wetness";"Drought_frequency_month";"Drought_intensity_mean_month";"Drought_intensity_max_month";"Wetness_frequency";"Wetness_intensity_mean_month";"Wetness_intensity_max_month";"Wet_frequency_all";"Wet_duration_all";"Wet_intensity_mean_all";"Wet_intensity_max_all";"Wet_frequency_extreme";"Wet_duration_extreme";"Wet_intensity_mean_extreme";"Wet_intensity_max_extreme";"Drought_frequency_all";"Drought_duration_all";"Drought_intensity_mean_all";"Drought_intensity_max_all";"Drought_frequency_extreme";"Drought_duration_extreme";"Drought_intensity_mean_extreme";"Drought_intensity_max_extreme";"Recovery_drought";"Drought_duration_recovery";"Drought_intensity_mean_recovery";"Drought_intensity_max_recovery";"Recovery_wetness";"Wetness_duration_recovery";"Wetness_intensity_mean_recovery";"Wetness_intensity_max_recovery";"AC_mean";"SD_mean";"MAP_current";"MAT_current"
"11";"biocom_50_118";"biocom";"50";118;2;0.332083333333333;0.325808767109725;"kept";"unimod";"bing";0.319106039264064;-0.881249340479043;0.472651668679221;-3.63389;33.872473;31.6385840391128;2.11021320034659;0.7655;0.0598909121499677;0.059136587255409;NA;NA;NA;NA;-0.0395465861539276;-0.237650299274326;4.37595816014536e-05;-3.41949166103143e-06;20;0.846806689714726;34.4499280324451;4.74259748511754;0.0352992012094534;0.00102465239335793;0.00744301014796715;-0.17291743122128;0.213389701019346;1.48171352981218;1.46948727565481;0.370909090909091;1.31921946020687;2.28958487510681;0.189090909090909;1.14235497266054;1.79154467582703;2.23606797749979;4.12538322823994;0.287459982603198;1.75757096048261;1.59753955386447;2.16385950320638;0.899242389794799;1.94786758314479;10;0.738794142830885;2.01190375757958;1.78492518191068;3.99120339078684;1.28972151524485;1.80561348464754;1.95148891210556;0.296119205244061;2.63905732961526;-1.31318174473692;-1.70228950182597;1.25276296849537;3.17805383034795;1.20539248549067;1.71672344207764;0.412739006003329;0.00518929374512548;307;14.9
"12";"biocom_50_118";"biocom";"50";118;1;0.332083333333333;0.302641023737036;"kept";"unimod";"bing";0.307734399469254;-0.881249340479043;0.472651668679221;-3.63389;33.872473;31.6385840391128;2.11021320034659;0.7655;0.0228629711466878;0.02250166196926;NA;NA;NA;NA;-0.0395465861539276;-0.237650299274326;4.37595816014536e-05;-3.41949166103143e-06;20;0.846806689714726;34.4499280324451;4.74259748511754;0.0352992012094534;0.00102465239335793;0.00744301014796715;-0.17291743122128;0.213389701019346;1.48171352981218;1.46948727565481;0.370909090909091;1.31921946020687;2.28958487510681;0.189090909090909;1.14235497266054;1.79154467582703;2.23606797749979;4.12538322823994;0.287459982603198;1.75757096048261;1.59753955386447;2.16385950320638;0.899242389794799;1.94786758314479;10;0.738794142830885;2.01190375757958;1.78492518191068;3.99120339078684;1.28972151524485;1.80561348464754;1.95148891210556;0.296119205244061;2.63905732961526;-1.31318174473692;-1.70228950182597;1.25276296849537;3.17805383034795;1.20539248549067;1.71672344207764;0.412739006003329;0.00518929374512548;307;14.9
"13";"biocom_50_119";"biocom";"50";119;2;0.259583333333333;0.27980099990197;"kept";"unimod";"bing";0.428114930467057;-0.914243966116197;0.405164127755811;-3.558751;33.932621;26.944387170615;2.46385324059017;0.7838;0.025535806877374;0.025656470295136;NA;NA;NA;NA;-0.166862651623497;-0.363377297526352;-0.000206942082809936;-3.67545396398266e-06;23;0.843451698800293;21.9973756242615;3.87812387318686;0.0170600949326412;0.000775551375948011;0.00439905879505133;-0.0875918342526471;2.71196931380171e-08;1.4661046377175;1.44634872187089;0.421818181818182;1.30581056944867;1.97710061073303;0.196363636363636;1.12283232808113;1.37945258617401;1.73205080756888;4.12965657685808;0.417632224091061;1.98028678353876;1.59753955386447;2.07630749595271;1.31368668486511;2.25367891291777;8;0.774489420206119;1.96288448805833;1.72252550878023;3.99120339078684;1.20162144955645;1.72888359569368;1.80468722752162;1.70400645604229;2.42774823594805;-0.951086913832487;-1.28054674466451;1.79175946922805;3.29583686600433;1.36470108279368;1.89494878053665;0.400967700557709;0.00356413715873136;289;16.3
"14";"biocom_50_119";"biocom";"50";119;3;0.259583333333333;0.245221056759141;"kept";"unimod";"bing";0.495153629438875;-0.914243966116197;0.405164127755811;-3.558751;33.932621;26.944387170615;2.46385324059017;0.7838;0.0108831630813056;0.0102234617483165;NA;NA;NA;NA;-0.166862651623497;-0.363377297526352;-0.000206942082809936;-3.67545396398266e-06;23;0.843451698800293;21.9973756242615;3.87812387318686;0.0170600949326412;0.000775551375948011;0.00439905879505133;-0.0875918342526471;2.71196931380171e-08;1.4661046377175;1.44634872187089;0.421818181818182;1.30581056944867;1.97710061073303;0.196363636363636;1.12283232808113;1.37945258617401;1.73205080756888;4.12965657685808;0.417632224091061;1.98028678353876;1.59753955386447;2.07630749595271;1.31368668486511;2.25367891291777;8;0.774489420206119;1.96288448805833;1.72252550878023;3.99120339078684;1.20162144955645;1.72888359569368;1.80468722752162;1.70400645604229;2.42774823594805;-0.951086913832487;-1.28054674466451;1.79175946922805;3.29583686600433;1.36470108279368;1.89494878053665;0.400967700557709;0.00356413715873136;289;16.3
"15";"biocom_50_119";"biocom";"50";119;1;0.259583333333333;0.265934011534368;"kept";"unimod";"bing";0.42110389215018;-0.914243966116197;0.405164127755811;-3.558751;33.932621;26.944387170615;2.46385324059017;0.7838;0.0118580565960588;0.010580847099417;NA;NA;NA;NA;-0.166862651623497;-0.363377297526352;-0.000206942082809936;-3.67545396398266e-06;23;0.843451698800293;21.9973756242615;3.87812387318686;0.0170600949326412;0.000775551375948011;0.00439905879505133;-0.0875918342526471;2.71196931380171e-08;1.4661046377175;1.44634872187089;0.421818181818182;1.30581056944867;1.97710061073303;0.196363636363636;1.12283232808113;1.37945258617401;1.73205080756888;4.12965657685808;0.417632224091061;1.98028678353876;1.59753955386447;2.07630749595271;1.31368668486511;2.25367891291777;8;0.774489420206119;1.96288448805833;1.72252550878023;3.99120339078684;1.20162144955645;1.72888359569368;1.80468722752162;1.70400645604229;2.42774823594805;-0.951086913832487;-1.28054674466451;1.79175946922805;3.29583686600433;1.36470108279368;1.89494878053665;0.400967700557709;0.00356413715873136;289;16.3
"16";"biocom_50_12";"biocom";"50";12;2;0.0834719972694023;0.210022675736961;"kept";"unimod";"bing";0.382802724827718;0.484489883523191;0.874796863713905;-68.050022;-37.549969;21.9317121994613;0.405465108108164;0.8647;0.0146131218066294;0.0147338252439509;NA;NA;NA;NA;0.314455214788919;0.225785264050003;0.000358985164499673;8.63815212502462e-06;4;0.809212403946933;16.3653076375963;3.76021628786433;0.0508824666506374;0.00310916652331939;0.0135317925234394;0.0577155835619057;4.79736932531043e-27;1.15183788484435;1.8976228730654;0.298181818181818;1.26462214163371;2.14706754684448;0.203636363636364;1.23633526904242;1.61104881763458;3.87298334620742;1.72725882437828;0.383073012769365;1.62843185663223;2.57858283255199;0.812394872198141;0.927083342032981;1.78285771210988;11;0.670360248278213;1.01452712147392;1.75628076791763;3.99120339078684;1.07973659158442;1.67770367860794;1.80731354653835;0.592134573600723;1.70474809223843;-1.02225119109369;-1.54179096221924;2.22462355152433;1.6094379124341;1.04337882294009;1.55515113472939;0.657037785866535;0.0125535591469948;194;14.4
"17";"biocom_50_12";"biocom";"50";12;3;0.0834719972694023;0.181541950113379;"kept";"unimod";"bing";0.472409334677146;0.484489883523191;0.874796863713905;-68.050022;-37.549969;21.9317121994613;0.405465108108164;0.8647;0.00946034226636104;0.00892083591778098;NA;NA;NA;NA;0.314455214788919;0.225785264050003;0.000358985164499673;8.63815212502462e-06;4;0.809212403946933;16.3653076375963;3.76021628786433;0.0508824666506374;0.00310916652331939;0.0135317925234394;0.0577155835619057;4.79736932531043e-27;1.15183788484435;1.8976228730654;0.298181818181818;1.26462214163371;2.14706754684448;0.203636363636364;1.23633526904242;1.61104881763458;3.87298334620742;1.72725882437828;0.383073012769365;1.62843185663223;2.57858283255199;0.812394872198141;0.927083342032981;1.78285771210988;11;0.670360248278213;1.01452712147392;1.75628076791763;3.99120339078684;1.07973659158442;1.67770367860794;1.80731354653835;0.592134573600723;1.70474809223843;-1.02225119109369;-1.54179096221924;2.22462355152433;1.6094379124341;1.04337882294009;1.55515113472939;0.657037785866535;0.0125535591469948;194;14.4
"18";"biocom_50_12";"biocom";"50";12;1;0.0834719972694023;0.157233560090703;"kept";"unimod";"bing";0.429212341478763;0.484489883523191;0.874796863713905;-68.050022;-37.549969;21.9317121994613;0.405465108108164;0.8647;0.00910320322811876;0.00913305505379203;NA;NA;NA;NA;0.314455214788919;0.225785264050003;0.000358985164499673;8.63815212502462e-06;4;0.809212403946933;16.3653076375963;3.76021628786433;0.0508824666506374;0.00310916652331939;0.0135317925234394;0.0577155835619057;4.79736932531043e-27;1.15183788484435;1.8976228730654;0.298181818181818;1.26462214163371;2.14706754684448;0.203636363636364;1.23633526904242;1.61104881763458;3.87298334620742;1.72725882437828;0.383073012769365;1.62843185663223;2.57858283255199;0.812394872198141;0.927083342032981;1.78285771210988;11;0.670360248278213;1.01452712147392;1.75628076791763;3.99120339078684;1.07973659158442;1.67770367860794;1.80731354653835;0.592134573600723;1.70474809223843;-1.02225119109369;-1.54179096221924;2.22462355152433;1.6094379124341;1.04337882294009;1.55515113472939;0.657037785866535;0.0125535591469948;194;14.4
"19";"biocom_50_121";"biocom";"50";121;3;0.284583333333333;0.313572277900459;"kept";"unimod";"bing";0.417286905635788;-0.963226009593731;0.268692490483338;-3.413628;34.633215;27.495454169735;3.04452243772342;0.7293;0.0172908376980903;0.0159815449032795;NA;NA;NA;NA;-0.210487843635786;-0.593495418189523;-0.000183281065428014;-1.4413201581561e-05;9;0.761105660316679;24.3140029674703;3.3601207108081;0.0253794266177708;0.00104381934359907;0.0075531294266113;-0.22524772999384;8.20097704974698e-09;1.41275516395584;1.75212088315814;0.363636363636364;1.3454003922823;2.51566982269287;0.178181818181818;1.21883364915848;1.96705305576324;3.46410161513775;2.11499204291462;0.382846208122865;1.79022074870343;2.15484540552628;1.48660077479215;1.55127795942802;2.26022050115797;12;0.594521222018144;2.39693091301297;1.87316061234942;3.2798728979856;1.33873400152912;1.94693152606487;2.20059705525637;1.98827118771579;1.99243016469021;-1.11357760251396;-1.78303498029709;1.55814461804655;2.01490302054226;1.3088961400261;1.92244410514832;0.694618428458771;0.00588284074616015;339;15.9
"20";"biocom_50_121";"biocom";"50";121;1;0.284583333333333;0.271202892572011;"kept";"unimod";"bing";0.393667950437334;-0.963226009593731;0.268692490483338;-3.413628;34.633215;27.495454169735;3.04452243772342;0.7293;0.0148795511370852;0.014395169469839;NA;NA;NA;NA;-0.210487843635786;-0.593495418189523;-0.000183281065428014;-1.4413201581561e-05;9;0.761105660316679;24.3140029674703;3.3601207108081;0.0253794266177708;0.00104381934359907;0.0075531294266113;-0.22524772999384;8.20097704974698e-09;1.41275516395584;1.75212088315814;0.363636363636364;1.3454003922823;2.51566982269287;0.178181818181818;1.21883364915848;1.96705305576324;3.46410161513775;2.11499204291462;0.382846208122865;1.79022074870343;2.15484540552628;1.48660077479215;1.55127795942802;2.26022050115797;12;0.594521222018144;2.39693091301297;1.87316061234942;3.2798728979856;1.33873400152912;1.94693152606487;2.20059705525637;1.98827118771579;1.99243016469021;-1.11357760251396;-1.78303498029709;1.55814461804655;2.01490302054226;1.3088961400261;1.92244410514832;0.694618428458771;0.00588284074616015;339;15.9
"21";"biocom_50_121";"biocom";"50";121;2;0.284583333333333;0.32009323337178;"kept";"unimod";"bing";0.534838709268514;-0.963226009593731;0.268692490483338;-3.413628;34.633215;27.495454169735;3.04452243772342;0.7293;0.0106482067407799;0.00908208230785601;NA;NA;NA;NA;-0.210487843635786;-0.593495418189523;-0.000183281065428014;-1.4413201581561e-05;9;0.761105660316679;24.3140029674703;3.3601207108081;0.0253794266177708;0.00104381934359907;0.0075531294266113;-0.22524772999384;8.20097704974698e-09;1.41275516395584;1.75212088315814;0.363636363636364;1.3454003922823;2.51566982269287;0.178181818181818;1.21883364915848;1.96705305576324;3.46410161513775;2.11499204291462;0.382846208122865;1.79022074870343;2.15484540552628;1.48660077479215;1.55127795942802;2.26022050115797;12;0.594521222018144;2.39693091301297;1.87316061234942;3.2798728979856;1.33873400152912;1.94693152606487;2.20059705525637;1.98827118771579;1.99243016469021;-1.11357760251396;-1.78303498029709;1.55814461804655;2.01490302054226;1.3088961400261;1.92244410514832;0.694618428458771;0.00588284074616015;339;15.9
